purchaseorder,po_itemnumber,po_purchaserequisition,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_deliverydate,po_paymentdate,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_orderquantity,po_unitofmeasure,po_netamount,recordskipindicator,po_lastchangedatetime,silver_load_date,silver_load_timestamp
4500229193,00300,2000126263,24317,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000012107,GARBAGE BAG 8 GAL. (20 NOS/PACKET),G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,10,PAK,39.2,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00130,2000126351,24344,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000172,"BINDER CLIP, 41MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,29.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00360,2000126263,24323,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000000812,"PLASTIC PLATE, SIZE: 9, 100 PCS/PACK",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,10,PAK,107.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00170,2000126351,24348,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000012162,CALCULATOR,G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,450.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00280,2000126351,24359,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000004,"L -SHAPE FOLDER, TWO SIDES OPEN, 100 PCS",G121130,Stationery Expenses,NLAG,Non-Stock Materials,5,PAK,171.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00390,2000126263,24326,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000012138,TOILET TISSUE SMALL ROLL SIZE: 110 X 100,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,10,PAK,245,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00130,2000126335,24301,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000045965,PERRIER SPARKLING MINERAL WATER - 750 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,3,NO,246.96,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00090,2000126335,24297,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000045964,NESCAFE AMERICANO COFFEE CAPSULES 10 G,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,30,PAK,1146.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00100,2000126335,24298,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000045975,NESCAFE DOLCE GUSTO CAPPUCCINO COFFEE CA,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,30,BOX,1146.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00110,2000126335,24299,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2024-01-07,2023-10-15,2023-10-20,null,4000045976,NESCAFE DOLCE GUSTO ESPRESSO COFFEE CAPS,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,30,BOX,1146.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00170,2000126263,24305,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000000731,"AIR FRESHENER, 300 ML, BRAND: GLADE/AIR",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,30,NO,213.15,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00260,2000126263,24313,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000012104,"DISH WASH LIQUID ,1 L",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,2,NO,11.76,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00020,2000126335,24291,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000012113,MINERAL WATER 330 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20,KAR,333.2,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00410,2000126263,24328,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000012113,MINERAL WATER 330 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,3,KAR,49.98,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00190,2000126351,24350,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000190,CORRECTION TAPE,G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,98,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00110,2000126351,24342,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000170,"BINDER CLIP, 25MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,9.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00440,2000126351,24374,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000124,"SCISSORS, HEAVY DUTY, 8",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,26.95,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00370,2000126263,24324,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000000815,"PLASTIC SPOON, 50 PCS/PACK",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,10,PAK,24.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00090,2000126351,24340,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000168,"BINDER CLIP, 15MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,5.39,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00510,2000126351,24381,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000334,STICKY NOTE 3 X 3 COLORED 1X5,G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,NO,49,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00160,2000126351,24347,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000193,CLEAR TAPE 1,G121130,Stationery Expenses,NLAG,Non-Stock Materials,30,NO,48.51,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00500,2000126351,24380,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000136,"STAPLER PIN REMOVER, KANGARO",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20,NO,19.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00230,2000126263,24311,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,100000077526,CLOREX (3.78 LTR/CAN),G111160,Kitchen & Pantry Consumables,ZCON,Consumables,16,NO,86.24,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00560,2000126351,24386,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000186,"GLUE STICK, 21 GRAMS",G121130,Stationery Expenses,NLAG,Non-Stock Materials,5,NO,147,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00140,2000126351,24345,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000173,"BINDER CLIP, 51MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,39.2,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00100,2000126351,24341,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000169,"BINDER CLIP, 19MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,7.35,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00380,2000126263,24325,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000021037,"TISSUE, MAXI ROLL, 2-PLY, 6 ROLLS/CASE",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20,BDL,1254.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00120,2000126351,24343,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000171,"BINDER CLIP, 32MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,19.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00040,2000126335,24292,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000016131,COFFEE MATE (400GRM/BOTTLE),G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,35,NO,428.75,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00320,2000126351,24363,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000164,"PAPER CLIP, 33MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,5.88,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00280,2000126263,24315,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000021038,"TISSUE, FACIAL, 2-PLY, 30 BOXES/CARTON",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,2,KAR,362.6,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00020,2000126351,24333,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000012149,A4 SIZE PAPER,G121130,Stationery Expenses,NLAG,Non-Stock Materials,25,BOX,1543.5,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00390,2000126351,24369,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000088,"PERMANENT MARKER, ROUND TIP, BLACK, 10 P",G121130,Stationery Expenses,NLAG,Non-Stock Materials,2,PAK,29.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00340,2000126263,24321,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000000769,PLASTIC CUP WHITE 70Z  50 PCS/PACK,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,60,PAK,111.72,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229193,00290,2000126263,24316,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,05,05-Approved,2023-10-24,2023-10-15,2023-10-20,null,4000000796,FLOOR MOP WITH HANDLE,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,4,NO,58.8,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00310,2000126351,24362,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000163,"PAPER CLIP, 28MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,5.88,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500229324,00330,2000126351,24364,null,ZLPO,Local PO,2023-10-10,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,2023-10-10,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,05,05-Approved,2023-11-15,2023-10-19,2023-10-22,null,4000000165,"PAPER CLIP, 50MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,10,PAK,13.72,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00110,2000130460,24579,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000074060,"WELDING HAND GLOVES, LEATHER",G131230,Gloves,ZCON,Consumables,10,PAA,88.2,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00140,2000130460,24582,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075597,"""CHISEL, NARROW FLAT, """"HILTI"""" TE-YP FM 36""",M031550,Small Tools,ZCON,Consumables,5,NO,176.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00150,2000130460,24583,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075601,"""CHISEL, POINTED, """"HILTI"""" TE-YP SM 36 (28""",M031550,Small Tools,ZCON,Consumables,5,NO,176.4,null,null,2025-11-24,2025-11-24T19:24:13.818Z
4500230817,00160,2000130460,24584,null,ZLPO,Local PO,2023-10-17,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,332,Christian PAT,1000019762,Al Falah Advanced Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,1002,2023-10-17,Javed Ahmed Khan,2023,null,null,null,00000000,05,05-Approved,2023-10-25,2023-10-18,2023-10-21,null,100000075598,"""CHISEL, NARROW FLAT, """"HILTI"""" TE-YP FM 50""",M031550,Small Tools,ZCON,Consumables,5,NO,93.1,null,null,2025-11-24,2025-11-24T19:24:13.818Z
